Wavelength (nm)	K15 abs N
486.50	0.016652
486.75	0.017494
487.00	0.017376
487.25	0.016840
487.50	0.018435
487.75	0.017594
488.00	0.018170
488.25	0.019335
488.50	0.018359
488.75	0.018953
489.00	0.017070
489.25	0.018494
489.50	0.018482
489.75	0.018523
490.00	0.017711
490.25	0.017794
490.50	0.018188
490.75	0.018453
491.00	0.018005
491.25	0.018688
491.50	0.018564
491.75	0.018317
492.00	0.019035
492.25	0.019306
492.50	0.016852
492.75	0.018812
493.00	0.019129
493.25	0.018247
493.50	0.019712
493.75	0.016346
494.00	0.018429
494.25	0.018306
494.50	0.018529
494.75	0.019782
495.00	0.021330
495.25	0.019394
495.50	0.018594
495.75	0.019477
496.00	0.019300
496.25	0.019500
496.50	0.019365
496.75	0.021059
497.00	0.020647
497.25	0.019159
497.50	0.019800
497.75	0.018953
498.00	0.019259
498.25	0.019359
498.50	0.019459
498.75	0.019018
499.00	0.020771
499.25	0.019847
499.50	0.020436
499.75	0.019312
500.00	0.019147
500.25	0.019977
500.50	0.019818
500.75	0.020389
501.00	0.019059
501.25	0.020200
501.50	0.021871
501.75	0.020512
502.00	0.020159
502.25	0.020736
502.50	0.021507
502.75	0.022101
503.00	0.020547
503.25	0.021507
503.50	0.020677
503.75	0.020394
504.00	0.021595
504.25	0.021548
504.50	0.022277
504.75	0.022248
505.00	0.022230
505.25	0.020447
505.50	0.022124
505.75	0.021330
506.00	0.023584
506.25	0.021901
506.50	0.022195
506.75	0.022989
507.00	0.021071
507.25	0.022660
507.50	0.023560
507.75	0.020712
508.00	0.023042
508.25	0.022978
508.50	0.023996
508.75	0.022289
509.00	0.022477
509.25	0.023313
509.50	0.022925
509.75	0.021966
510.00	0.023631
510.25	0.021736
510.50	0.022760
510.75	0.024749
511.00	0.022783
511.25	0.023743
511.50	0.022936
511.75	0.023278
512.00	0.022607
512.25	0.022866
512.50	0.024531
512.75	0.023572
513.00	0.023801
513.25	0.024884
513.50	0.022560
513.75	0.023178
514.00	0.023795
514.25	0.024660
514.50	0.024484
514.75	0.024407
515.00	0.025025
515.25	0.025514
515.50	0.024843
515.75	0.024149
516.00	0.024043
516.25	0.025343
516.50	0.024619
516.75	0.024808
517.00	0.025584
517.25	0.025043
517.50	0.025820
517.75	0.025625
518.00	0.026508
518.25	0.025784
518.50	0.026026
518.75	0.026767
519.00	0.026702
519.25	0.025696
519.50	0.026214
519.75	0.025996
520.00	0.025967
520.25	0.025396
520.50	0.026314
520.75	0.026573
521.00	0.025749
521.25	0.027491
521.50	0.027214
521.75	0.027985
522.00	0.026673
522.25	0.027255
522.50	0.026849
522.75	0.026108
523.00	0.028697
523.25	0.027061
523.50	0.029050
523.75	0.027826
524.00	0.029344
524.25	0.030168
524.50	0.027114
524.75	0.029085
525.00	0.028044
525.25	0.030356
525.50	0.029591
525.75	0.030492
526.00	0.028250
526.25	0.028503
526.50	0.030368
526.75	0.028515
527.00	0.030092
527.25	0.029891
527.50	0.031698
527.75	0.030333
528.00	0.030244
528.25	0.029497
528.50	0.030515
528.75	0.031474
529.00	0.031816
529.25	0.031310
529.50	0.030462
529.75	0.031745
530.00	0.032539
530.25	0.030327
530.50	0.032834
530.75	0.031827
531.00	0.032810
531.25	0.031933
531.50	0.032863
531.75	0.032822
532.00	0.033263
532.25	0.033810
532.50	0.032404
532.75	0.034969
533.00	0.033899
533.25	0.035034
533.50	0.035005
533.75	0.032292
534.00	0.036964
534.25	0.033510
534.50	0.035876
534.75	0.035417
535.00	0.034740
535.25	0.036164
535.50	0.035358
535.75	0.037100
536.00	0.036105
536.25	0.036288
536.50	0.036899
536.75	0.037105
537.00	0.037376
537.25	0.037394
537.50	0.038771
537.75	0.037264
538.00	0.038871
538.25	0.038929
538.50	0.040306
538.75	0.038865
539.00	0.039436
539.25	0.041719
539.50	0.040371
539.75	0.042007
540.00	0.041095
540.25	0.040536
540.50	0.040859
540.75	0.041207
541.00	0.041795
541.25	0.041560
541.50	0.042966
541.75	0.041977
542.00	0.042931
542.25	0.045220
542.50	0.043531
542.75	0.042719
543.00	0.044884
543.25	0.045602
543.50	0.045873
543.75	0.046773
544.00	0.046249
