Wavelength (nm)	I21 abs N
607.75	0.98322
608.00	0.98308
608.25	0.98481
608.50	0.98562
608.75	0.98702
609.00	0.98846
609.25	0.98769
609.50	0.99031
609.75	0.99167
610.00	0.99253
610.25	0.99277
610.50	0.99353
610.75	0.99108
611.00	0.99709
611.25	0.99911
611.50	0.99676
611.75	0.99730
612.00	0.99385
612.25	0.99398
612.50	0.99643
612.75	0.99760
613.00	0.99675
613.25	1.00000
613.50	0.99702
613.75	0.99739
614.00	0.99985
614.25	0.99763
614.50	0.99671
614.75	0.99560
615.00	0.99747
615.25	0.99531
615.50	0.99135
615.75	0.99239
616.00	0.99378
616.25	0.99118
616.50	0.99090
616.75	0.98822
617.00	0.99226
617.25	0.98880
617.50	0.98394
617.75	0.98212
618.00	0.98437
618.25	0.98012
618.50	0.98130
618.75	0.97852
619.00	0.97639
619.25	0.97376
619.50	0.97449
619.75	0.97009
620.00	0.96850
620.25	0.96198
620.50	0.96651
620.75	0.95753
621.00	0.95284
621.25	0.95210
621.50	0.94764
621.75	0.94578
622.00	0.94111
622.25	0.93445
622.50	0.93185
622.75	0.92875
623.00	0.92171
623.25	0.91664
623.50	0.91192
623.75	0.90342
624.00	0.89795
624.25	0.89168
624.50	0.89129
624.75	0.87999
625.00	0.87436
625.25	0.86811
625.50	0.86020
625.75	0.85206
626.00	0.84842
626.25	0.83893
626.50	0.83032
626.75	0.81762
627.00	0.81306
627.25	0.80358
627.50	0.79717
627.75	0.79309
628.00	0.78005
628.25	0.76799
628.50	0.75873
628.75	0.75064
629.00	0.74020
629.25	0.72673
629.50	0.71550
629.75	0.70178
630.00	0.68887
630.25	0.67673
630.50	0.66832
630.75	0.65761
631.00	0.64573
631.25	0.63383
631.50	0.62383
631.75	0.61416
632.00	0.60211
632.25	0.59127
632.50	0.57937
632.75	0.57041
633.00	0.55984
633.25	0.54365
633.50	0.53662
633.75	0.52669
634.00	0.51884
634.25	0.50348
634.50	0.49592
634.75	0.48317
635.00	0.47363
635.25	0.46292
635.50	0.45307
635.75	0.44171
636.00	0.43400
636.25	0.42163
636.50	0.41103
636.75	0.40325
637.00	0.39336
637.25	0.38134
637.50	0.37251
637.75	0.36451
638.00	0.35575
638.25	0.34556
638.50	0.33898
638.75	0.32666
639.00	0.32005
639.25	0.31062
639.50	0.30297
639.75	0.29545
640.00	0.28706
640.25	0.27852
640.50	0.27260
640.75	0.26278
641.00	0.25644
641.25	0.25109
641.50	0.24526
641.75	0.23707
642.00	0.23053
642.25	0.22297
642.50	0.21750
642.75	0.21190
643.00	0.20522
643.25	0.19910
643.50	0.19505
643.75	0.18871
644.00	0.18258
644.25	0.17889
644.50	0.17281
644.75	0.16701
645.00	0.16299
645.25	0.15896
645.50	0.15527
645.75	0.15083
646.00	0.14506
646.25	0.14242
646.50	0.13818
646.75	0.13418
647.00	0.13240
647.25	0.12759
647.50	0.12498
647.75	0.12178
648.00	0.11692
648.25	0.11706
648.50	0.11166
648.75	0.11265
649.00	0.10602
649.25	0.10681
649.50	0.10218
649.75	0.10034
650.00	0.098185
650.25	0.097621
650.50	0.093143
650.75	0.089776
651.00	0.088900
651.25	0.084711
651.50	0.083709
651.75	0.080208
652.00	0.078153
652.25	0.077480
652.50	0.075138
652.75	0.071952
653.00	0.069598
653.25	0.068209
653.50	0.067321
653.75	0.068236
654.00	0.064602
654.25	0.062163
654.50	0.059072
654.75	0.058395
655.00	0.056138
655.25	0.055201
655.50	0.051481
655.75	0.053527
656.00	0.050211
656.25	0.049803
656.50	0.050068
656.75	0.045931
657.00	0.044567
657.25	0.043646
657.50	0.042618
657.75	0.043592
658.00	0.040599
658.25	0.040688
658.50	0.040366
658.75	0.040731
659.00	0.037666
659.25	0.038316
659.50	0.033666
659.75	0.032514
660.00	0.033729
660.25	0.037930
660.50	0.033053
660.75	0.029922
661.00	0.028969
661.25	0.029354
661.50	0.029003
661.75	0.029013
662.00	0.026997
662.25	0.027242
662.50	0.024796
662.75	0.024754
663.00	0.025148
663.25	0.026266
663.50	0.024134
663.75	0.022274
664.00	0.020692
664.25	0.020188
664.50	0.021512
664.75	0.019463
665.00	0.019418
665.25	0.019455
665.50	0.018343
665.75	0.017163
666.00	0.019312
666.25	0.018200
666.50	0.016395
666.75	0.017268
667.00	0.014860
667.25	0.016800
667.50	0.015834
667.75	0.015068
668.00	0.013655
668.25	0.015017
668.50	0.014728
668.75	0.015312
669.00	0.012977
669.25	0.014471
669.50	0.010365
669.75	0.014309
670.00	0.012206
670.25	0.010500
670.50	0.011210
670.75	0.010604
671.00	0.011195
671.25	0.010271
671.50	0.011568
671.75	0.0089657
672.00	0.0098103
672.25	0.010747
672.50	0.010054
672.75	0.0078441
673.00	0.0093349
673.25	0.0090284
673.50	0.010134
673.75	0.0074218
674.00	0.0076064
674.25	0.0083780
674.50	0.0086726
674.75	0.0066613
675.00	0.0098487
675.25	0.0086541
675.50	0.0075902
675.75	0.0062951
676.00	0.0058093
676.25	0.0080258
676.50	0.0069205
676.75	0.0077888
677.00	0.0064059
677.25	0.0073672
677.50	0.0071324
677.75	0.0059872
678.00	0.0050089
678.25	0.0086932
678.50	0.0058130
678.75	0.0074026
679.00	0.0080937
679.25	0.0069818
679.50	0.0060928
679.75	0.0068518
680.00	0.0053308
680.25	0.0053109
680.50	0.0051617
680.75	0.0066310
681.00	0.0057480
681.25	0.0048140
681.50	0.0056978
681.75	0.0029246
682.00	0.0067315
682.25	0.0057354
682.50	0.0060884
682.75	0.0066458
683.00	0.0061592
683.25	0.0058093
683.50	0.0055922
683.75	0.0052297
684.00	0.0047771
684.25	0.0046360
684.50	0.0032531
684.75	0.0066975
685.00	0.0047453
685.25	0.0046449
685.50	0.0041458
685.75	0.0045607
686.00	0.0038955
686.25	0.0049122
686.50	0.0038512
686.75	0.0050702
687.00	0.0043828
687.25	0.0060278
687.50	0.0067676
687.75	0.0021744
688.00	0.0042492
688.25	0.0061976
688.50	0.0052068
688.75	0.0049166
689.00	0.0033196
689.25	0.0051448
689.50	0.0040181
689.75	0.0042012
690.00	0.0044950
690.25	0.0022512
690.50	0.0028633
690.75	0.0021478
691.00	0.0058462
691.25	0.0045607
691.50	0.0051174
691.75	0.0030235
692.00	0.0056062
692.25	0.0037146
692.50	0.0042720
692.75	0.0034510
693.00	0.0045430
693.25	0.0055420
693.50	0.0023804
693.75	0.0029312
694.00	0.0047763
694.25	0.0047298
694.50	0.0016783
694.75	0.0031955
695.00	0.0037375
695.25	0.0029024
695.50	0.0033233
695.75	0.0041775
696.00	0.0037427
696.25	0.0014028
696.50	0.0039745
696.75	0.0015527
697.00	0.0036400
697.25	0.0036969
697.50	0.0024668
697.75	0.0027562
698.00	0.0013844
698.25	0.0012197
698.50	0.0031867
698.75	0.0038032
699.00	0.0034215
699.25	0.0042528
699.50	0.0043341
699.75	0.0019824
700.00	0.0038157
