Wavelength (nm)	Q16 abs N
627.75	0.00069891
628.00	0.0015637
628.25	0.0018448
628.50	0.0013276
628.75	0.00019562
629.00	0.0016941
629.25	0.0010509
629.50	0.0018169
629.75	0.0018923
630.00	0.00040643
630.25	0.0021062
630.50	0.0011199
630.75	0.0013750
631.00	0.00057863
631.25	0.0016916
631.50	0.0015004
631.75	0.0015966
632.00	0.0020341
632.25	0.0014751
632.50	0.0011611
632.75	0.0016656
633.00	0.0013535
633.25	0.0015010
633.50	0.00073310
633.75	0.00058369
634.00	0.0017359
634.25	0.0015510
634.50	6.3307e-06
634.75	0.0013421
635.00	0.0025595
635.25	0.0011617
635.50	0.0013206
635.75	0.0013472
636.00	0.0011313
636.25	4.4315e-06
636.50	0.0018929
636.75	0.0016200
637.00	0.0022379
637.25	0.0010939
637.50	0.0010294
637.75	0.0016694
638.00	-0.00039694
638.25	0.0014206
638.50	0.0019201
638.75	0.0022962
639.00	0.0014314
639.25	0.0017511
639.50	0.00070967
639.75	0.0026374
640.00	0.00055141
640.25	0.00037225
640.50	0.0016966
640.75	0.0015441
641.00	0.0019632
641.25	0.00054318
641.50	0.0019258
641.75	0.0010743
642.00	0.0017017
642.25	0.0014459
642.50	0.0023354
642.75	2.6589e-05
643.00	0.00073879
643.25	0.0017036
643.50	0.0026488
643.75	0.0018454
644.00	0.0015365
644.25	-0.00021778
644.50	0.0015751
644.75	0.0017106
645.00	0.0019340
645.25	0.0012763
645.50	0.0021138
645.75	0.0020486
646.00	0.0016586
646.25	0.00072423
646.50	0.0013738
646.75	0.00094011
647.00	0.0011769
647.25	0.0021107
647.50	0.00014940
647.75	0.0019758
648.00	0.0014618
648.25	0.0019777
648.50	0.0010015
648.75	8.6098e-05
649.00	0.00072423
649.25	-0.00095277
649.50	0.00062168
649.75	0.0020771
650.00	0.0019347
650.25	0.0013991
650.50	0.0014713
650.75	0.0025817
651.00	0.0018536
651.25	0.0017631
651.50	-0.00095657
651.75	0.0012541
652.00	0.0012693
652.25	0.0015270
652.50	0.00013231
652.75	0.0010097
653.00	0.00038427
653.25	0.00032160
653.50	0.00059825
653.75	0.00025956
654.00	0.00099329
654.25	0.0015694
654.50	0.0018486
654.75	-7.2803e-05
655.00	0.00048620
655.25	0.00098316
655.50	0.0010022
655.75	-9.8126e-05
656.00	0.00095087
656.25	-6.0775e-05
656.50	-0.00022664
656.75	0.00052418
657.00	0.00018043
657.25	0.0011465
657.50	0.0011535
657.75	-0.00038554
658.00	-0.00058306
658.25	-0.0010901
658.50	0.00055710
658.75	-0.00023360
659.00	-0.00092492
659.25	-0.00042416
659.50	0.00048303
659.75	0.00064383
660.00	-0.00074702
660.25	0.0018467
660.50	0.00031464
660.75	0.00015574
661.00	0.00063877
661.25	-0.0012484
661.50	0.00070967
661.75	0.00074386
662.00	0.0011813
662.25	0.00084515
662.50	1.3928e-05
662.75	3.1654e-05
663.00	0.0014029
663.25	0.00064953
663.50	0.00095657
663.75	-0.0019885
664.00	-0.00053115
664.25	0.00062737
664.50	0.00068752
664.75	0.0015605
665.00	0.00090782
665.25	-0.00075905
665.50	-0.0011136
665.75	4.8747e-05
666.00	-0.00012598
666.25	0.00052482
666.50	0.0014067
666.75	0.0013440
667.00	-0.00046024
667.25	0.0020265
667.50	-0.0012623
667.75	-0.00042352
668.00	0.0015580
668.25	0.00011015
668.50	-0.00044378
668.75	-0.00022791
669.00	0.0012288
669.25	-0.0014250
669.50	0.00097366
669.75	0.00056660
670.00	0.0013915
670.25	0.00093315
670.50	-0.00092239
670.75	0.00011079
671.00	0.00096290
671.25	0.0010458
671.50	-0.0011902
671.75	0.00025639
672.00	0.00067739
672.25	0.00015130
672.50	0.0017574
672.75	-9.1162e-05
673.00	8.4832e-05
673.25	0.0017365
673.50	0.00074196
673.75	-0.00067106
674.00	-4.3682e-05
674.25	-0.00069954
674.50	0.0010154
674.75	0.0015434
675.00	0.00092302
675.25	0.0017726
675.50	0.0013181
675.75	-0.00089706
676.00	0.00084705
676.25	-0.0012579
676.50	0.00069068
676.75	0.0030318
677.00	0.00064320
677.25	0.0017270
677.50	0.00061661
677.75	0.00091922
678.00	0.00035262
678.25	0.0022993
678.50	-0.00024437
678.75	-0.00094454
679.00	9.5594e-05
679.25	0.00086668
679.50	0.0011098
679.75	0.0016257
680.00	0.00027602
680.25	0.00069195
680.50	0.00077678
680.75	0.0011009
681.00	0.00037858
681.25	0.0010914
681.50	-0.00037604
681.75	0.00090529
682.00	0.00071664
682.25	0.0017017
682.50	0.00075715
682.75	0.00072550
683.00	0.00015257
683.25	0.0011699
683.50	0.0010224
683.75	0.0017644
684.00	0.0017017
684.25	0.0018960
684.50	0.00039820
684.75	0.0019752
685.00	-0.00071917
685.25	-0.00062041
685.50	0.00083755
685.75	0.00010003
686.00	-0.00094771
686.25	0.00019055
686.50	0.00080527
686.75	0.00052038
687.00	0.0014105
687.25	0.0017492
687.50	0.0013909
687.75	0.00024057
688.00	9.4961e-05
688.25	0.00028931
688.50	-0.0013750
688.75	0.0015763
689.00	-0.00040327
689.25	0.00073056
689.50	0.0029900
689.75	0.00068752
690.00	0.0012301
690.25	-0.00098379
690.50	0.0017878
690.75	0.0012972
691.00	0.0011224
691.25	0.0013060
691.50	-0.0011376
691.75	0.0014744
692.00	0.00069701
692.25	0.00086034
692.50	0.00054887
692.75	0.00061408
693.00	0.00078881
693.25	0.0019271
693.50	0.0013940
693.75	0.0015168
694.00	0.00059129
694.25	0.00053558
694.50	0.00092998
694.75	0.0014447
695.00	0.0011250
695.25	-0.00028995
695.50	0.00077551
695.75	0.0019670
696.00	0.0010591
696.25	0.00042542
696.50	0.0013858
696.75	8.1666e-05
697.00	0.0028862
697.25	0.00028995
697.50	0.0011395
697.75	0.00051152
698.00	0.00083755
698.25	-0.00064004
698.50	0.0012440
698.75	0.00077678
699.00	0.00056407
699.25	0.0020461
699.50	-0.00093062
699.75	0.00046657
700.00	0.00057356
