Wavelength (nm)	O02 abs N
619.75	0.0036955
620.00	0.0038394
620.25	0.0029237
620.50	0.0025836
620.75	0.0028910
621.00	0.0035385
621.25	0.0029760
621.50	0.0020930
621.75	0.0029499
622.00	0.0027144
622.25	0.0027144
622.50	0.00069986
622.75	0.00070640
623.00	0.0028190
623.25	0.0022435
623.50	0.0029891
623.75	0.0037609
624.00	0.0013932
624.25	0.00052980
624.50	0.00097457
624.75	0.0025051
625.00	0.0011904
625.25	0.0020603
625.50	0.0012754
625.75	0.0010988
626.00	0.0022042
626.25	0.0016221
626.50	0.0016679
626.75	0.0020211
627.00	0.0020930
627.25	0.0031853
627.50	0.0024789
627.75	0.0013866
628.00	0.0014193
628.25	0.00019622
628.50	0.0025182
628.75	0.0027275
629.00	0.0020996
629.25	0.0029302
629.50	0.0027667
629.75	0.0011773
630.00	0.00064099
630.25	0.0016286
630.50	0.0011250
630.75	0.00070640
631.00	0.00054942
631.25	0.0017529
631.50	0.0018118
631.75	0.0022173
632.00	0.0023416
632.25	0.0029629
632.50	0.0029760
632.75	0.0029499
633.00	0.0022893
633.25	0.00057558
633.50	0.0016090
633.75	0.0023154
634.00	0.00056904
634.25	0.0016090
634.50	0.0031788
634.75	0.0022958
635.00	0.0035909
635.25	0.00037936
635.50	0.0015240
635.75	0.00082413
636.00	0.0018968
636.25	0.0029564
636.50	0.00015044
636.75	0.0012297
637.00	0.00080451
637.25	0.0015501
637.50	0.0029106
637.75	0.00090262
638.00	0.0023939
638.25	0.0023220
638.50	0.0025182
638.75	0.0018706
639.00	0.0013997
639.25	0.0013736
639.50	0.00088954
639.75	0.0014520
640.00	0.0027929
640.25	0.0016156
640.50	0.0016548
640.75	0.0020865
641.00	0.0027340
641.25	0.0026686
641.50	0.0032638
641.75	0.0014390
642.00	0.0028714
642.25	0.0010988
642.50	0.0019295
642.75	0.0024855
643.00	0.0013670
643.25	0.0013343
643.50	0.0017529
643.75	0.00074564
644.00	0.0028518
644.25	-0.00015698
644.50	0.0026490
644.75	0.0020145
645.00	0.0026555
645.25	0.00079143
645.50	0.0010858
645.75	0.0018772
646.00	0.00051672
646.25	0.0019818
646.50	0.0016025
646.75	0.0015632
647.00	0.0016548
647.25	0.0024855
647.50	0.0023220
647.75	0.00095494
648.00	0.0027863
648.25	0.00034666
648.50	0.0015436
648.75	0.0018968
649.00	0.0010858
649.25	0.0034077
649.50	0.0021781
649.75	0.0015698
650.00	0.0016613
650.25	0.00080451
650.50	0.00043169
650.75	0.0011708
651.00	0.0019426
651.25	0.0020015
651.50	0.0019688
651.75	0.0027602
652.00	0.0023220
652.25	0.0029956
652.50	0.0014128
652.75	0.0025313
653.00	0.0025836
653.25	0.0019295
653.50	0.0023089
653.75	0.0024528
654.00	0.0017071
654.25	0.0018510
654.50	0.0014913
654.75	0.00083721
655.00	0.0012166
655.25	0.0014063
655.50	0.0029433
655.75	0.0021061
656.00	0.0020996
656.25	0.0028845
656.50	0.0023285
656.75	0.0027340
657.00	0.0025247
657.25	0.0018249
657.50	0.00060829
657.75	0.0018249
658.00	0.0024920
658.25	0.0018510
658.50	0.0021584
658.75	0.00027471
659.00	0.0026228
659.25	0.0031526
659.50	0.0021388
659.75	0.0025901
660.00	0.0013212
660.25	0.0021323
660.50	0.0016548
660.75	0.0021388
661.00	0.0016352
661.25	0.0020734
661.50	0.0010204
661.75	0.0012885
662.00	0.0021715
662.25	0.0017856
662.50	0.0034143
662.75	0.0011315
663.00	0.0021061
663.25	0.0024004
663.50	0.0016875
663.75	0.0026228
664.00	0.0012427
664.25	0.0019557
664.50	0.00073910
664.75	0.0017529
665.00	0.0019557
665.25	0.0023743
665.50	0.0022565
665.75	0.0013408
666.00	0.0027929
666.25	0.0026752
666.50	0.0016025
666.75	0.0017856
667.00	0.0012689
667.25	0.0014913
667.50	0.0020080
667.75	0.0013408
668.00	0.0010138
668.25	0.0019295
668.50	0.0013801
668.75	0.0014193
669.00	0.0024528
669.25	0.0016352
669.50	0.00085683
669.75	0.0020734
670.00	0.0013866
670.25	0.00077180
670.50	0.0026359
670.75	0.0026032
671.00	0.0017529
671.25	0.0014913
671.50	0.0010334
671.75	0.00086337
672.00	0.00073256
672.25	0.0030218
672.50	0.0020080
672.75	0.0010531
673.00	0.0027798
673.25	0.00036628
673.50	0.0010858
673.75	0.0028387
674.00	0.0012427
674.25	0.00089608
674.50	-0.00036628
674.75	0.0013539
675.00	0.0021192
675.25	0.00042515
675.50	0.0012885
675.75	0.0022827
676.00	0.0019818
676.25	0.0017333
676.50	0.0026686
676.75	0.0017725
677.00	0.0014128
677.25	0.0019033
677.50	0.0017333
677.75	0.00076526
678.00	0.0011839
678.25	0.0014847
678.50	0.0014978
678.75	0.0015894
679.00	-0.00021584
679.25	0.0013016
679.50	0.0018576
679.75	0.0015371
680.00	0.0011381
680.25	0.0011054
680.50	0.0017464
680.75	0.0014390
681.00	0.00047093
681.25	0.0016417
681.50	0.0010073
681.75	0.0021257
682.00	0.00098111
682.25	0.0023285
682.50	0.00079797
682.75	0.0018576
683.00	0.00073910
683.25	-0.00014390
683.50	0.0016940
683.75	0.00051672
684.00	0.0013932
684.25	0.0013736
684.50	0.0030807
684.75	0.0016940
685.00	0.00036628
685.25	0.00072602
685.50	0.0015305
685.75	0.0019164
686.00	0.0022304
686.25	0.0020799
686.50	0.00067369
686.75	0.0013932
687.00	0.00082413
687.25	0.00098765
687.50	0.0028648
687.75	0.00051018
688.00	0.0020734
688.25	0.0016613
688.50	0.0012493
688.75	0.0021650
689.00	6.5407e-05
689.25	0.0011642
689.50	0.0020603
689.75	0.00091570
690.00	0.0018052
690.25	0.00098765
690.50	0.0036236
690.75	0.0014978
691.00	0.0013343
691.25	0.00042515
691.50	0.00011119
691.75	0.00075218
692.00	0.0013081
692.25	0.00031395
692.50	0.0013605
692.75	0.0016156
693.00	0.0010661
693.25	0.0014128
693.50	0.0013147
693.75	0.00079143
694.00	0.0023285
694.25	0.0010073
694.50	0.0024135
694.75	0.0011446
695.00	0.0022958
695.25	-0.00037936
695.50	0.00070640
695.75	0.0012231
696.00	0.0013932
696.25	0.0017856
696.50	0.0010727
696.75	0.0020145
697.00	0.00082413
697.25	0.00091570
697.50	0.0014520
697.75	-3.9244e-05
698.00	0.00011119
698.25	0.0015632
698.50	0.0014978
698.75	0.00087646
699.00	0.00038590
699.25	0.0013932
699.50	0.0019818
699.75	0.0017791
700.00	0.00089608
