Wavelength (nm)	Q19 abs N
458.00	0.18972
458.25	0.17940
458.50	0.17056
458.75	0.16142
459.00	0.15268
459.25	0.14478
459.50	0.13668
459.75	0.12977
460.00	0.12247
460.25	0.11739
460.50	0.11005
460.75	0.10369
461.00	0.097950
461.25	0.092883
461.50	0.089419
461.75	0.082866
462.00	0.079222
462.25	0.074671
462.50	0.071486
462.75	0.067298
463.00	0.063592
463.25	0.061304
463.50	0.058865
463.75	0.056612
464.00	0.052064
464.25	0.051376
464.50	0.048571
464.75	0.044599
465.00	0.043828
465.25	0.039393
465.50	0.039732
465.75	0.038192
466.00	0.035939
466.25	0.034753
466.50	0.034708
466.75	0.032674
467.00	0.030538
467.25	0.029848
467.50	0.028593
467.75	0.028305
468.00	0.025946
468.25	0.024849
468.50	0.025174
468.75	0.024091
469.00	0.022603
469.25	0.022614
469.50	0.020917
469.75	0.021020
470.00	0.020106
470.25	0.017151
470.50	0.019642
470.75	0.017986
471.00	0.018525
471.25	0.017269
471.50	0.016104
471.75	0.015467
472.00	0.014747
472.25	0.013726
472.50	0.014671
472.75	0.014724
473.00	0.012759
473.25	0.012509
473.50	0.011428
473.75	0.013120
474.00	0.010660
474.25	0.010805
474.50	0.011119
474.75	0.010153
475.00	0.0095213
475.25	0.0092928
475.50	0.010413
475.75	0.0096960
476.00	0.0089200
476.25	0.0086081
476.50	0.0078430
476.75	0.0075405
477.00	0.0061804
477.25	0.0071334
477.50	0.0066803
477.75	0.0070024
478.00	0.0082915
478.25	0.0071817
478.50	0.0079468
478.75	0.0047330
479.00	0.0067130
479.25	0.0053569
479.50	0.0060993
479.75	0.0068409
480.00	0.0059714
480.25	0.0044374
480.50	0.0044015
480.75	0.0055175
481.00	0.0040038
481.25	0.0057023
481.50	0.0058232
481.75	0.0042588
482.00	0.0028769
482.25	0.0035741
482.50	0.0039757
482.75	0.0043672
483.00	0.0049365
483.25	0.0032863
483.50	0.0038650
483.75	0.0035203
484.00	0.0037496
484.25	0.0035546
484.50	0.0019153
484.75	0.0032848
485.00	0.0029510
485.25	0.0038626
485.50	0.0020721
485.75	0.0026991
486.00	0.0028753
486.25	0.0020339
486.50	0.0019933
486.75	0.0040545
487.00	0.0021922
487.25	0.0028184
487.50	0.0023255
487.75	0.0022951
488.00	0.0023053
488.25	0.0022179
488.50	0.0015621
488.75	0.0035211
489.00	0.0012205
489.25	0.0030828
489.50	0.0026741
489.75	0.0028886
490.00	0.0029954
490.25	0.0027630
490.50	0.0014162
490.75	0.0039866
491.00	0.0028956
491.25	0.0037800
491.50	0.0013390
491.75	0.0024917
492.00	0.0021368
492.25	0.0016650
492.50	0.0025798
492.75	0.0017040
493.00	0.0029260
493.25	0.0024792
493.50	0.0028324
493.75	0.0019902
494.00	0.0019996
494.25	0.0022920
494.50	0.0028753
494.75	0.0020705
495.00	0.0026757
495.25	0.0027646
495.50	0.0023287
495.75	0.0017757
496.00	0.0015254
496.25	0.0019021
496.50	0.0012681
496.75	0.0010941
497.00	0.0028574
497.25	0.0032481
497.50	0.0036404
497.75	0.0014310
498.00	0.0014108
498.25	0.0014264
498.50	0.0014856
498.75	0.0012868
499.00	0.0037628
499.25	0.0014919
499.50	0.0018163
499.75	0.0010520
500.00	0.00082899
500.25	0.0028122
500.50	0.0037503
500.75	0.0034493
501.00	0.0042970
501.25	0.0036997
501.50	0.0025197
501.75	0.0027825
502.00	0.0018685
502.25	0.0018592
502.50	0.0027763
502.75	0.0023739
503.00	0.0025447
503.25	0.0023505
503.50	0.0031920
503.75	0.0018077
504.00	0.0027599
504.25	0.0020120
504.50	0.0037948
504.75	0.0029884
505.00	0.0027771
505.25	0.0030664
505.50	0.0034517
505.75	0.0032200
506.00	0.0028746
506.25	0.0027607
506.50	0.0026921
506.75	0.0014724
507.00	0.0021056
507.25	0.0031436
507.50	0.0024480
507.75	0.0026858
508.00	0.0025517
508.25	0.00074243
508.50	0.0028278
508.75	0.0034571
509.00	0.00090776
509.25	0.0020253
509.50	0.0011620
509.75	0.0029065
510.00	0.0022725
510.25	0.0016978
510.50	0.0018678
510.75	0.0041177
511.00	0.0030921
511.25	0.0029915
511.50	0.0019754
511.75	0.0023193
512.00	0.0034969
512.25	0.0022359
512.50	0.0030461
512.75	0.0042471
513.00	0.0020853
513.25	0.0035304
513.50	0.0027646
513.75	0.0030953
514.00	0.0023505
514.25	0.0024027
514.50	0.0037176
514.75	0.0016829
515.00	0.0032684
515.25	0.0034992
515.50	0.0035655
515.75	0.0032661
516.00	0.0034119
516.25	0.0031577
516.50	0.0020518
516.75	0.0030360
517.00	0.0042417
517.25	0.0036131
517.50	0.0034002
517.75	0.0033136
518.00	0.0025868
518.25	0.0031116
518.50	0.0031241
518.75	0.0030251
519.00	0.0034727
519.25	0.0022351
519.50	0.0031101
519.75	0.0018678
520.00	0.0039094
520.25	0.0034095
520.50	0.0025993
520.75	0.0028441
521.00	0.0025533
521.25	0.0023856
521.50	0.0024620
521.75	0.0021501
522.00	0.0033362
522.25	0.0031023
522.50	0.0038634
522.75	0.0035078
523.00	0.0019816
523.25	0.0020105
523.50	0.0030103
523.75	0.0030266
524.00	0.0021922
524.25	0.0021937
524.50	0.0028878
524.75	0.0026445
525.00	0.0042752
525.25	0.0029783
525.50	0.0019606
525.75	0.0023045
526.00	0.0027311
526.25	0.0030843
526.50	0.0015823
526.75	0.0045949
527.00	0.0040896
527.25	0.0040514
527.50	0.0039227
527.75	0.0029954
528.00	0.0019114
528.25	0.0040576
528.50	0.0050535
528.75	0.0045676
529.00	0.0031070
529.25	0.0034111
529.50	0.0033667
529.75	0.0026117
530.00	0.0033667
530.25	0.0026032
530.50	0.0023528
530.75	0.0039586
531.00	0.0030095
531.25	0.0035234
531.50	0.0030321
531.75	0.0042300
532.00	0.0024612
532.25	0.0024683
532.50	0.0042019
532.75	0.0029463
533.00	0.0032442
533.25	0.0040911
533.50	0.0039313
533.75	0.0033245
534.00	0.0041504
534.25	0.0034493
534.50	0.0041192
534.75	0.0031413
535.00	0.0030446
535.25	0.0040007
535.50	0.0024994
535.75	0.0039983
536.00	0.0039492
536.25	0.0026281
536.50	0.0032419
536.75	0.0037652
537.00	0.0033503
537.25	0.0036139
537.50	0.0029136
537.75	0.0052368
538.00	0.0026164
538.25	0.0038073
538.50	0.0039664
538.75	0.0034337
539.00	0.0042830
539.25	0.0048078
539.50	0.0040288
539.75	0.0059800
540.00	0.0041746
540.25	0.0038572
540.50	0.0036357
540.75	0.0038712
541.00	0.0042229
541.25	0.0051190
541.50	0.0050839
541.75	0.0061648
542.00	0.0038697
542.25	0.0047041
542.50	0.0053608
542.75	0.0061905
543.00	0.0058677
543.25	0.0051705
543.50	0.0048008
543.75	0.0059698
544.00	0.0040280
544.25	0.0067692
544.50	0.0063613
544.75	0.0056462
545.00	0.0048999
545.25	0.0050457
545.50	0.0054809
545.75	0.0039453
546.00	0.0060260
546.25	0.0064471
546.50	0.0056392
546.75	0.0057242
547.00	0.0068464
547.25	0.0064245
547.50	0.0050792
547.75	0.0054512
548.00	0.0066374
548.25	0.0066725
548.50	0.0061398
548.75	0.0068417
549.00	0.0057398
549.25	0.0061983
549.50	0.0049045
