Wavelength (nm)	K08 abs N
541.50	0.30854
541.75	0.30934
542.00	0.31038
542.25	0.31449
542.50	0.31648
542.75	0.31803
543.00	0.31988
543.25	0.31979
543.50	0.32507
543.75	0.32489
544.00	0.32566
544.25	0.32718
544.50	0.33108
544.75	0.33103
545.00	0.33112
545.25	0.33347
545.50	0.33521
545.75	0.33542
546.00	0.33686
546.25	0.34136
546.50	0.34084
546.75	0.34372
547.00	0.34139
547.25	0.34155
547.50	0.34524
547.75	0.34830
548.00	0.34913
548.25	0.34937
548.50	0.35223
548.75	0.35258
549.00	0.35504
549.25	0.35291
549.50	0.35625
549.75	0.35548
550.00	0.35924
550.25	0.35899
550.50	0.35942
550.75	0.36331
551.00	0.36454
551.25	0.36682
551.50	0.36743
551.75	0.36786
552.00	0.37117
552.25	0.37092
552.50	0.37128
552.75	0.37321
553.00	0.37648
553.25	0.37815
553.50	0.38050
553.75	0.37939
554.00	0.38273
554.25	0.38422
554.50	0.38497
554.75	0.38723
555.00	0.38893
555.25	0.39591
555.50	0.39809
555.75	0.40063
556.00	0.40238
556.25	0.40337
556.50	0.40825
556.75	0.41038
557.00	0.41391
557.25	0.41441
557.50	0.41761
557.75	0.41988
558.00	0.42599
558.25	0.42823
558.50	0.43003
558.75	0.43491
559.00	0.43744
559.25	0.44037
559.50	0.44551
559.75	0.44960
560.00	0.45338
560.25	0.45390
560.50	0.46197
560.75	0.46768
561.00	0.47162
561.25	0.47425
561.50	0.47993
561.75	0.48548
562.00	0.48813
562.25	0.49545
562.50	0.49855
562.75	0.50403
563.00	0.51114
563.25	0.51647
563.50	0.52007
563.75	0.52579
564.00	0.53188
564.25	0.54135
564.50	0.54720
564.75	0.55239
565.00	0.55918
565.25	0.56487
565.50	0.57013
565.75	0.57896
566.00	0.58308
566.25	0.59216
566.50	0.59645
566.75	0.60720
567.00	0.61643
567.25	0.62174
567.50	0.62722
567.75	0.63754
568.00	0.64392
568.25	0.65133
568.50	0.66027
568.75	0.67040
569.00	0.67673
569.25	0.68416
569.50	0.69330
569.75	0.69865
570.00	0.70838
570.25	0.72004
570.50	0.72744
570.75	0.73663
571.00	0.74537
571.25	0.75476
571.50	0.75907
571.75	0.76682
572.00	0.77993
572.25	0.78573
572.50	0.79516
572.75	0.80358
573.00	0.80828
573.25	0.81542
573.50	0.82246
573.75	0.82920
574.00	0.83263
574.25	0.84277
574.50	0.84905
574.75	0.85654
575.00	0.86348
575.25	0.87211
575.50	0.88335
575.75	0.88715
576.00	0.89690
576.25	0.89829
576.50	0.91112
576.75	0.91252
577.00	0.92378
577.25	0.92761
577.50	0.93528
577.75	0.94180
578.00	0.94625
578.25	0.94977
