Wavelength (nm)	H07 abs N
596.50	0.0034766
596.75	0.0019952
597.00	0.0050608
597.25	0.00069361
597.50	0.0031940
597.75	0.0044956
598.00	0.0014985
598.25	0.0035879
598.50	0.0019610
598.75	0.0049666
599.00	0.0017383
599.25	-0.00010276
599.50	0.00095051
599.75	0.0021922
600.00	0.0042045
