Wavelength (nm)	K12 abs N
494.25	0.00094565
494.50	0.0020104
494.75	0.0029210
495.00	0.0017792
495.25	0.0021225
495.50	0.0020384
495.75	0.00067246
496.00	0.0018213
496.25	0.0015271
496.50	0.0010577
496.75	0.00046232
497.00	0.00022415
497.25	0.00084058
497.50	0.0024797
497.75	0.0034254
498.00	0.00073551
498.25	0.0026548
498.50	0.0026198
498.75	0.0021435
499.00	0.0018423
499.25	0.0017022
499.50	0.0024657
499.75	0.0016321
500.00	0.0015901
500.25	0.0014430
500.50	0.0017652
500.75	0.0024867
501.00	0.0021295
501.25	0.0026338
501.50	0.00070048
501.75	0.0028229
502.00	0.0039227
502.25	0.0018353
502.50	0.0026058
502.75	0.00095966
503.00	0.0031101
503.25	0.0021575
503.50	0.0027599
503.75	0.0016391
504.00	0.0012399
504.25	0.0023186
504.50	0.00072850
504.75	0.0035655
505.00	0.0018143
505.25	0.0028159
505.50	0.0034884
505.75	0.0012329
506.00	0.00072150
506.25	0.0024867
506.50	0.0028229
506.75	0.0018072
507.00	0.0024727
507.25	0.0017862
507.50	0.0042870
507.75	0.0032502
508.00	0.0018913
508.25	0.0014430
508.50	0.0014500
508.75	0.0024587
509.00	0.0016111
509.25	0.0035234
509.50	0.0030681
509.75	0.0036495
510.00	0.0033133
510.25	0.0025428
510.50	0.0033693
510.75	0.0026829
511.00	0.0035234
511.25	0.0028440
511.50	0.0015341
511.75	0.0038877
512.00	0.0028370
512.25	0.0046442
512.50	0.0040628
512.75	0.0027459
513.00	0.0019754
513.25	0.0035515
513.50	0.0042940
513.75	0.00087560
514.00	0.0044831
514.25	0.0027039
514.50	0.0036986
514.75	0.0031312
515.00	0.0022415
515.25	0.0038947
515.50	0.0028089
515.75	0.0040488
516.00	0.0022766
516.25	0.0036915
516.50	0.0036775
516.75	0.0038877
517.00	0.0035164
517.25	0.0045391
517.50	0.0033763
517.75	0.0048263
518.00	0.0051345
518.25	0.0027529
518.50	0.0031031
518.75	0.0047002
519.00	0.0041679
519.25	0.0044271
519.50	0.0029771
519.75	0.0043710
520.00	0.0032923
520.25	0.0023396
520.50	0.0043150
520.75	0.0023886
521.00	0.0048754
521.25	0.0041889
521.50	0.0026058
521.75	0.0050925
522.00	0.0055829
522.25	0.0056949
522.50	0.0038106
522.75	0.0048614
523.00	0.0038106
523.25	0.0049524
523.50	0.0033133
523.75	0.0038527
524.00	0.0042519
524.25	0.0056109
524.50	0.0060872
524.75	0.0029630
525.00	0.0048123
525.25	0.0050995
525.50	0.0067316
525.75	0.0046722
526.00	0.0019614
