Wavelength (nm)	K07 abs N 
458.25	0.54629
458.50	0.55060
458.75	0.55251
459.00	0.55691
459.25	0.56039
459.50	0.56344
459.75	0.56651
460.00	0.56714
460.25	0.57131
460.50	0.57357
460.75	0.57488
461.00	0.57808
461.25	0.57851
461.50	0.57989
461.75	0.58222
462.00	0.58326
462.25	0.58538
462.50	0.58685
462.75	0.58801
463.00	0.58827
463.25	0.59058
463.50	0.59188
463.75	0.59260
464.00	0.59478
464.25	0.59375
464.50	0.59408
464.75	0.59801
465.00	0.59554
465.25	0.59846
465.50	0.59834
465.75	0.59905
466.00	0.60058
466.25	0.60137
466.50	0.60180
466.75	0.60275
467.00	0.60598
467.25	0.60621
467.50	0.60652
467.75	0.60677
468.00	0.60844
468.25	0.61197
468.50	0.61222
468.75	0.61416
469.00	0.61687
469.25	0.61929
469.50	0.62180
469.75	0.62509
470.00	0.62716
470.25	0.63050
470.50	0.63316
470.75	0.63747
471.00	0.64119
471.25	0.64475
471.50	0.64914
471.75	0.65474
472.00	0.65991
472.25	0.66276
472.50	0.66787
472.75	0.67392
473.00	0.68085
473.25	0.68455
473.50	0.68988
473.75	0.69814
474.00	0.70426
474.25	0.70980
474.50	0.71790
474.75	0.72482
475.00	0.73154
475.25	0.74096
475.50	0.75210
475.75	0.75830
476.00	0.77184
476.25	0.78083
476.50	0.78831
476.75	0.79495
477.00	0.80394
477.25	0.81136
477.50	0.82089
477.75	0.82900
478.00	0.83563
478.25	0.84786
478.50	0.85166
478.75	0.86673
479.00	0.87207
479.25	0.87906
479.50	0.88600
479.75	0.89282
480.00	0.90083
480.25	0.91002
480.50	0.91856
480.75	0.92454
481.00	0.93285
481.25	0.94152
481.50	0.94791
481.75	0.94981
482.00	0.95995
482.25	0.96538
482.50	0.96908
482.75	0.97654
483.00	0.97746
483.25	0.98199
483.50	0.98771
483.75	0.99027
484.00	0.99397
484.25	0.99282
484.50	0.99544
484.75	0.99753
485.00	1.0000
485.25	0.99932
485.50	0.99293
485.75	0.99468
486.00	0.99715
486.25	0.99181
486.50	0.98805
486.75	0.98713
487.00	0.97987
487.25	0.97783
487.50	0.97064
487.75	0.96363
488.00	0.95797
488.25	0.94983
488.50	0.94055
488.75	0.93463
489.00	0.92206
489.25	0.90817
489.50	0.89958
489.75	0.88699
490.00	0.87396
490.25	0.86341
490.50	0.84845
490.75	0.83572
491.00	0.81972
491.25	0.80565
491.50	0.78864
491.75	0.77574
492.00	0.75790
492.25	0.74060
492.50	0.72472
492.75	0.70519
493.00	0.68937
493.25	0.67064
493.50	0.65144
493.75	0.63719
494.00	0.62166
494.25	0.60680
494.50	0.59450
494.75	0.58302
495.00	0.56712
495.25	0.54997
495.50	0.53085
495.75	0.51369
496.00	0.49607
496.25	0.47915
496.50	0.46420
496.75	0.44694
497.00	0.42940
497.25	0.41203
497.50	0.39612
497.75	0.37893
498.00	0.36280
498.25	0.35089
498.50	0.33507
498.75	0.32057
499.00	0.30797
499.25	0.29441
499.50	0.28162
499.75	0.26932
500.00	0.25691
500.25	0.24477
500.50	0.23208
500.75	0.22167
501.00	0.21051
501.25	0.20324
501.50	0.19194
501.75	0.18291
502.00	0.17216
502.25	0.16526
502.50	0.15815
502.75	0.15005
503.00	0.14211
503.25	0.13607
503.50	0.13001
503.75	0.12049
504.00	0.11788
504.25	0.11179
504.50	0.10744
504.75	0.099619
