Wavelength (nm)	K16 abs N
493.00	0.0074815
493.25	0.0066725
493.50	0.0055560
493.75	0.0069801
494.00	0.0068998
494.25	0.0081234
494.50	0.0075016
494.75	0.0070469
495.00	0.0092399
495.25	0.0056295
495.50	0.0076821
495.75	0.0073478
496.00	0.0063382
496.25	0.0088922
496.50	0.0081167
496.75	0.0077356
497.00	0.0067996
497.25	0.0089591
497.50	0.0067594
497.75	0.0065990
498.00	0.0081167
498.25	0.0077824
498.50	0.0074748
498.75	0.0073545
499.00	0.0090126
499.25	0.0087117
499.50	0.0074615
499.75	0.0077623
500.00	0.0089324
500.25	0.0085045
500.50	0.0080431
500.75	0.0081033
501.00	0.0063717
501.25	0.0074347
501.50	0.0091530
501.75	0.0076019
502.00	0.0070871
502.25	0.0069533
502.50	0.0097815
502.75	0.0095675
503.00	0.0076152
503.25	0.0077824
503.50	0.0076687
503.75	0.0080565
504.00	0.0088321
504.25	0.0086649
504.50	0.0076754
504.75	0.0087518
505.00	0.0092733
505.25	0.0082571
505.50	0.0071673
505.75	0.0079696
506.00	0.0085580
506.25	0.0097815
506.50	0.0077356
506.75	0.0080699
507.00	0.0084510
507.25	0.0090326
507.50	0.0077222
507.75	0.0083707
508.00	0.0088120
508.25	0.0096010
508.50	0.0088588
508.75	0.0092800
509.00	0.0070403
509.25	0.0074481
509.50	0.0080365
509.75	0.0077289
510.00	0.0097079
510.25	0.0080365
510.50	0.0093937
510.75	0.0083908
511.00	0.0084109
511.25	0.0091931
511.50	0.0074615
511.75	0.0079094
512.00	0.0071004
512.25	0.0082571
512.50	0.0087318
512.75	0.0087184
513.00	0.0094672
513.25	0.0082571
513.50	0.0082237
513.75	0.0095608
514.00	0.0081033
514.25	0.0095341
514.50	0.0097748
514.75	0.0088454
515.00	0.0086248
515.25	0.0093669
515.50	0.0081033
515.75	0.0085847
516.00	0.0081167
516.25	0.0080431
516.50	0.0085245
516.75	0.0095475
517.00	0.0091998
517.25	0.0075016
517.50	0.0090460
517.75	0.0089591
518.00	0.0095408
518.25	0.0091797
518.50	0.0089524
518.75	0.0097480
519.00	0.0095742
519.25	0.0090995
519.50	0.010865
519.75	0.0091864
520.00	0.0096745
520.25	0.0096076
520.50	0.0082771
520.75	0.0094739
521.00	0.0093736
521.25	0.010029
521.50	0.010584
521.75	0.0081234
522.00	0.0097414
522.25	0.010891
522.50	0.0086048
522.75	0.0099820
523.00	0.011072
523.25	0.0086449
523.50	0.0095809
523.75	0.0096478
524.00	0.0099887
524.25	0.010183
524.50	0.0092332
524.75	0.010209
525.00	0.010891
525.25	0.0086783
525.50	0.0091196
525.75	0.010838
526.00	0.010296
526.25	0.0081301
526.50	0.011353
526.75	0.011547
527.00	0.011720
