Wavelength (nm)	Q01 abs N
485.25	0.058639
485.50	0.059959
485.75	0.061119
486.00	0.060919
486.25	0.062729
486.50	0.063839
486.75	0.064470
487.00	0.065159
487.25	0.066887
487.50	0.066903
487.75	0.068339
488.00	0.069620
488.25	0.069278
488.50	0.069527
488.75	0.070676
489.00	0.068957
489.25	0.070002
489.50	0.069313
489.75	0.070223
490.00	0.068953
490.25	0.068905
490.50	0.068235
490.75	0.066913
491.00	0.068955
491.25	0.068105
491.50	0.066013
491.75	0.064539
492.00	0.064940
492.25	0.064867
492.50	0.063180
492.75	0.063784
493.00	0.062039
493.25	0.060924
493.50	0.058844
493.75	0.059225
494.00	0.058975
494.25	0.059172
494.50	0.055984
494.75	0.054755
495.00	0.053336
495.25	0.053605
495.50	0.051786
495.75	0.050814
496.00	0.048565
496.25	0.048854
496.50	0.047784
496.75	0.046027
497.00	0.044497
497.25	0.043570
497.50	0.041576
497.75	0.041611
498.00	0.040139
498.25	0.038887
498.50	0.038259
498.75	0.037408
499.00	0.036236
499.25	0.035015
499.50	0.035755
499.75	0.033111
500.00	0.032521
500.25	0.030595
500.50	0.030480
500.75	0.028432
501.00	0.027646
501.25	0.027792
501.50	0.026193
501.75	0.024755
502.00	0.024948
502.25	0.023174
502.50	0.023733
502.75	0.021744
503.00	0.020944
503.25	0.020191
503.50	0.020115
503.75	0.018232
504.00	0.018758
504.25	0.017606
504.50	0.018425
504.75	0.016483
505.00	0.016960
505.25	0.015911
505.50	0.016034
505.75	0.014284
506.00	0.014522
506.25	0.014869
506.50	0.014052
506.75	0.014304
507.00	0.014180
507.25	0.013881
507.50	0.011810
507.75	0.012512
508.00	0.011662
508.25	0.013369
508.50	0.010662
508.75	0.011549
509.00	0.012024
509.25	0.011065
509.50	0.010892
509.75	0.011593
510.00	0.010323
510.25	0.010519
510.50	0.010378
510.75	0.010866
511.00	0.0093265
511.25	0.010326
511.50	0.0097122
511.75	0.0093072
512.00	0.0091057
512.25	0.0092381
512.50	0.0092527
512.75	0.0086064
513.00	0.0089362
513.25	0.0084528
513.50	0.0099043
513.75	0.0098897
514.00	0.0094761
514.25	0.0096450
514.50	0.0094103
514.75	0.0094934
515.00	0.0097780
515.25	0.011325
515.50	0.0099476
515.75	0.011925
516.00	0.010385
516.25	0.011595
516.50	0.011361
516.75	0.011167
517.00	0.011950
517.25	0.012647
517.50	0.011341
517.75	0.012493
518.00	0.010713
518.25	0.011740
518.50	0.011146
518.75	0.012502
519.00	0.013072
519.25	0.012616
519.50	0.013259
519.75	0.013640
520.00	0.011564
520.25	0.011292
520.50	0.012903
520.75	0.012208
521.00	0.010337
521.25	0.011019
521.50	0.011236
521.75	0.010769
522.00	0.010160
522.25	0.0097767
522.50	0.0098438
522.75	0.0088504
523.00	0.0089947
523.25	0.010575
523.50	0.0096510
523.75	0.0099469
524.00	0.0093371
524.25	0.0089681
524.50	0.0079687
524.75	0.0087307
525.00	0.0082440
525.25	0.0086742
525.50	0.0080585
525.75	0.0084388
526.00	0.0085226
526.25	0.0064772
526.50	0.0084913
526.75	0.0063841
527.00	0.0087859
527.25	0.0068283
527.50	0.0067498
527.75	0.0072964
528.00	0.0065204
528.25	0.0062584
528.50	0.0065670
528.75	0.0076242
529.00	0.0076582
529.25	0.0060949
529.50	0.0050137
529.75	0.0049379
530.00	0.0069553
530.25	0.0064952
530.50	0.0076136
530.75	0.0065730
531.00	0.0058043
531.25	0.0061620
531.50	0.0053302
531.75	0.0059679
532.00	0.0046546
532.25	0.0049066
532.50	0.0051613
532.75	0.0046061
533.00	0.0047896
533.25	0.0043966
533.50	0.0052743
533.75	0.0043481
534.00	0.0043514
534.25	0.0050502
534.50	0.0042842
534.75	0.0054732
535.00	0.0057046
535.25	0.0041266
535.50	0.0047331
535.75	0.0046253
536.00	0.0044970
536.25	0.0039345
536.50	0.0036745
536.75	0.0043521
537.00	0.0031113
537.25	0.0028313
537.50	0.0037423
537.75	0.0042470
538.00	0.0055702
538.25	0.0029144
538.50	0.0029417
538.75	0.0034617
539.00	0.0024410
539.25	0.0035954
539.50	0.0044744
539.75	0.0035721
540.00	0.0035176
540.25	0.0032263
540.50	0.0034710
540.75	0.0032729
541.00	0.0037124
541.25	0.0042330
541.50	0.0037443
541.75	0.0042889
542.00	0.0036539
542.25	0.0035448
542.50	0.0035614
542.75	0.0047085
543.00	0.0046533
543.25	0.0031512
543.50	0.0039990
543.75	0.0049013
544.00	0.0023193
544.25	0.0042078
544.50	0.0046480
544.75	0.0044425
545.00	0.0036186
545.25	0.0039877
545.50	0.0034424
545.75	0.0038560
546.00	0.0032768
546.25	0.0040169
546.50	0.0043161
546.75	0.0054087
547.00	0.0043667
547.25	0.0048634
547.50	0.0052544
547.75	0.0055676
548.00	0.0055968
548.25	0.0049252
548.50	0.0049478
548.75	0.0047065
549.00	0.0043853
549.25	0.0047836
549.50	0.0046606
549.75	0.0056972
550.00	0.0048188
550.25	0.0053721
550.50	0.0074075
550.75	0.0077147
551.00	0.0066807
551.25	0.0065816
551.50	0.0078011
551.75	0.0088258
552.00	0.0076402
552.25	0.0081176
552.50	0.0079009
552.75	0.0086835
553.00	0.0089355
553.25	0.0090625
553.50	0.0099010
553.75	0.0085186
554.00	0.0091104
554.25	0.0095433
554.50	0.0094322
554.75	0.0094508
555.00	0.0090619
555.25	0.0090353
555.50	0.0098970
555.75	0.0085725
556.00	0.011057
556.25	0.0097487
556.50	0.010622
556.75	0.0095433
557.00	0.011400
557.25	0.011281
557.50	0.010802
557.75	0.011751
558.00	0.013300
558.25	0.013816
558.50	0.013680
558.75	0.015104
559.00	0.015483
559.25	0.016150
559.50	0.017181
559.75	0.018548
560.00	0.018274
560.25	0.019741
560.50	0.019159
560.75	0.020162
561.00	0.021671
561.25	0.021485
561.50	0.023720
561.75	0.022775
562.00	0.023377
562.25	0.024078
562.50	0.022695
562.75	0.024655
563.00	0.023860
563.25	0.023315
563.50	0.022937
563.75	0.024413
564.00	0.023302
564.25	0.022298
564.50	0.021035
564.75	0.021882
565.00	0.022193
565.25	0.020655
565.50	0.019620
565.75	0.019615
566.00	0.018916
566.25	0.018469
566.50	0.019749
566.75	0.018959
567.00	0.020751
567.25	0.018104
567.50	0.018966
567.75	0.019603
568.00	0.019272
568.25	0.019476
568.50	0.018795
568.75	0.019289
569.00	0.019031
569.25	0.020109
569.50	0.019133
569.75	0.019140
570.00	0.019140
570.25	0.019391
570.50	0.019023
570.75	0.019450
571.00	0.019648
571.25	0.019977
571.50	0.019013
571.75	0.018259
572.00	0.018828
572.25	0.018415
572.50	0.018572
572.75	0.018888
573.00	0.017843
573.25	0.017071
573.50	0.016794
573.75	0.015841
574.00	0.016521
574.25	0.014787
574.50	0.015826
574.75	0.014730
575.00	0.013657
575.25	0.013700
575.50	0.012579
575.75	0.012889
576.00	0.012145
576.25	0.011775
576.50	0.012240
576.75	0.011881
577.00	0.011496
577.25	0.011444
577.50	0.010620
577.75	0.010054
578.00	0.010045
578.25	0.0097594
578.50	0.010599
578.75	0.0092194
579.00	0.0090685
579.25	0.0093464
579.50	0.0088537
579.75	0.0087892
580.00	0.010233
580.25	0.0074095
580.50	0.0086064
580.75	0.0089096
581.00	0.0082912
581.25	0.0079541
581.50	0.0083085
581.75	0.0073556
582.00	0.0082160
582.25	0.0073496
582.50	0.0072765
582.75	0.0064160
583.00	0.0081476
583.25	0.0069640
583.50	0.0060131
583.75	0.0060417
584.00	0.0064652
584.25	0.0066687
584.50	0.0061567
584.75	0.0049286
585.00	0.0053701
585.25	0.0056620
585.50	0.0052590
585.75	0.0057611
586.00	0.0058821
586.25	0.0040462
586.50	0.0048115
586.75	0.0050901
587.00	0.0049179
587.25	0.0038420
587.50	0.0054725
587.75	0.0056740
588.00	0.0045003
588.25	0.0044491
588.50	0.0033467
588.75	0.0048720
589.00	0.0048321
589.25	0.0045170
589.50	0.0050755
589.75	0.0052597
590.00	0.0030820
590.25	0.0030960
590.50	0.0040136
590.75	0.0033673
591.00	0.0050502
591.25	0.0054093
591.50	0.0039937
591.75	0.0035787
592.00	0.0042743
592.25	0.0035176
592.50	0.0032343
592.75	0.0029357
593.00	0.0038234
593.25	0.0032908
593.50	0.0027688
593.75	0.0012740
594.00	0.0023087
594.25	0.0033932
594.50	0.0042676
594.75	0.0025022
595.00	0.0029078
595.25	0.0026717
595.50	0.0020267
595.75	0.0025534
596.00	0.0026019
596.25	0.0023725
596.50	0.0034411
596.75	0.0033314
597.00	0.0032802
597.25	0.0032469
597.50	0.0029151
597.75	0.00058715
598.00	0.0028333
598.25	0.0034145
