Wavelength (nm)	K09 abs N
451.25	0.0077898
451.50	0.0066752
451.75	0.0063874
452.00	0.0065895
452.25	0.0067977
452.50	0.0071284
452.75	0.0072509
453.00	0.0059771
453.25	0.0050891
453.50	0.0063384
453.75	0.0058975
454.00	0.0067671
454.25	0.0075877
454.50	0.0080287
454.75	0.0071529
455.00	0.0076122
455.25	0.0069753
455.50	0.0065895
455.75	0.0079123
456.00	0.0067610
456.25	0.0065466
456.50	0.0070794
456.75	0.0071897
457.00	0.0081328
457.25	0.0063323
457.50	0.0067549
457.75	0.0069876
458.00	0.0065405
458.25	0.0070243
458.50	0.0068038
458.75	0.0069447
459.00	0.0071223
459.25	0.0070978
459.50	0.0064364
459.75	0.0075142
460.00	0.0064609
460.25	0.0062221
460.50	0.0061608
460.75	0.0072815
461.00	0.0064242
461.25	0.0064793
461.50	0.0061976
461.75	0.0062404
462.00	0.0060567
462.25	0.0069876
462.50	0.0068835
462.75	0.0071100
463.00	0.0064425
463.25	0.0063997
463.50	0.0079184
463.75	0.0073060
464.00	0.0068038
464.25	0.0068345
464.50	0.0070856
464.75	0.0074469
465.00	0.0078204
465.25	0.0063813
465.50	0.0072693
465.75	0.0062159
466.00	0.0066752
466.25	0.0078388
466.50	0.0058852
466.75	0.0066385
467.00	0.0066752
467.25	0.0054198
467.50	0.0096087
467.75	0.0064242
468.00	0.0071774
468.25	0.0080042
468.50	0.0055239
468.75	0.0055545
469.00	0.0060383
469.25	0.0075816
469.50	0.0076183
469.75	0.0065405
470.00	0.0070794
470.25	0.0071897
470.50	0.0064793
470.75	0.0078388
471.00	0.0073183
471.25	0.0077286
471.50	0.0064180
471.75	0.0089718
472.00	0.0077470
472.25	0.0064793
472.50	0.0061731
472.75	0.0075265
473.00	0.0077898
473.25	0.0082246
473.50	0.0067365
473.75	0.0072754
474.00	0.0087207
474.25	0.0084757
474.50	0.0072325
474.75	0.0065834
475.00	0.0077102
475.25	0.0067916
475.50	0.0079368
475.75	0.0084635
476.00	0.0072325
476.25	0.0075571
476.50	0.0076245
476.75	0.0075204
477.00	0.0065283
477.25	0.0074836
477.50	0.0076306
477.75	0.0083104
478.00	0.0072938
478.25	0.0089595
478.50	0.0087268
478.75	0.0068161
479.00	0.0077959
479.25	0.0066385
479.50	0.0075449
479.75	0.0082063
480.00	0.0077959
480.25	0.0079368
480.50	0.0082859
480.75	0.0079246
481.00	0.0079980
481.25	0.0083471
481.50	0.0075571
481.75	0.0085615
482.00	0.0073428
482.25	0.0090330
482.50	0.0078939
482.75	0.0081573
483.00	0.0086104
483.25	0.0072815
483.50	0.0090881
483.75	0.0084145
484.00	0.0069753
484.25	0.0083532
484.50	0.0084022
484.75	0.0081205
485.00	0.0081573
485.25	0.0084880
485.50	0.0083900
485.75	0.0081879
486.00	0.0083532
486.25	0.0090085
486.50	0.0087574
486.75	0.0082859
487.00	0.010546
487.25	0.0079797
487.50	0.0076367
487.75	0.0092657
488.00	0.0077286
488.25	0.0091984
488.50	0.0085370
488.75	0.0091677
489.00	0.0082308
489.25	0.010374
489.50	0.010546
489.75	0.0098598
490.00	0.0073060
490.25	0.0080470
490.50	0.0092718
490.75	0.0083042
491.00	0.0088615
491.25	0.0089289
491.50	0.0088370
491.75	0.0096209
492.00	0.0096148
492.25	0.0099761
492.50	0.0084635
492.75	0.0098046
493.00	0.0092718
493.25	0.010001
493.50	0.0097312
493.75	0.0091126
494.00	0.0092963
494.25	0.0099455
494.50	0.0098965
494.75	0.010533
495.00	0.0091800
495.25	0.0097924
495.50	0.010282
495.75	0.010356
496.00	0.011109
496.25	0.010901
496.50	0.0099761
496.75	0.010264
497.00	0.010105
497.25	0.0092535
497.50	0.011421
497.75	0.011274
498.00	0.010417
498.25	0.010760
498.50	0.010380
498.75	0.0095597
499.00	0.010846
499.25	0.012040
499.50	0.011330
499.75	0.012101
500.00	0.012095
500.25	0.010913
500.50	0.010956
500.75	0.010239
501.00	0.011501
501.25	0.010864
501.50	0.011764
501.75	0.012291
502.00	0.011464
502.25	0.011611
502.50	0.012922
502.75	0.011991
503.00	0.011930
503.25	0.012799
503.50	0.012077
503.75	0.012040
504.00	0.012420
504.25	0.013093
504.50	0.010944
504.75	0.012609
505.00	0.013608
505.25	0.012805
505.50	0.011048
505.75	0.013130
506.00	0.011966
506.25	0.012395
506.50	0.012677
506.75	0.012383
507.00	0.012812
507.25	0.012211
507.50	0.012732
507.75	0.012781
508.00	0.012236
508.25	0.013522
508.50	0.013473
508.75	0.014343
509.00	0.012603
509.25	0.013497
509.50	0.013259
509.75	0.013155
510.00	0.014257
510.25	0.013283
510.50	0.014502
510.75	0.014618
511.00	0.015708
511.25	0.015414
511.50	0.013179
511.75	0.014777
512.00	0.014257
512.25	0.016100
512.50	0.015488
512.75	0.014367
513.00	0.015390
513.25	0.015231
513.50	0.014073
513.75	0.015972
514.00	0.015065
514.25	0.017252
514.50	0.015629
514.75	0.014416
515.00	0.015874
515.25	0.016406
515.50	0.016615
515.75	0.015004
516.00	0.015849
516.25	0.016455
516.50	0.015806
516.75	0.015794
517.00	0.016333
517.25	0.017233
517.50	0.017515
517.75	0.017748
518.00	0.017147
518.25	0.015414
518.50	0.017068
518.75	0.019021
519.00	0.017864
519.25	0.018391
519.50	0.016725
519.75	0.020007
520.00	0.018691
520.25	0.019585
520.50	0.018544
520.75	0.017239
521.00	0.018642
521.25	0.018930
521.50	0.019015
521.75	0.017870
522.00	0.018740
522.25	0.020650
522.50	0.019664
522.75	0.018305
523.00	0.020056
523.25	0.018568
523.50	0.020742
523.75	0.020050
524.00	0.018752
524.25	0.018893
524.50	0.019187
524.75	0.019432
525.00	0.020197
525.25	0.020657
525.50	0.019456
525.75	0.020944
526.00	0.019162
526.25	0.020252
526.50	0.020675
526.75	0.021973
527.00	0.021251
527.25	0.021600
527.50	0.021134
527.75	0.021514
528.00	0.021398
528.25	0.021557
528.50	0.021385
528.75	0.021171
529.00	0.021055
529.25	0.021367
529.50	0.021600
529.75	0.021704
530.00	0.024362
530.25	0.022512
530.50	0.022041
530.75	0.023835
531.00	0.021979
531.25	0.023284
531.50	0.022200
531.75	0.022935
532.00	0.022726
532.25	0.024521
532.50	0.023651
532.75	0.023994
533.00	0.023498
533.25	0.024784
533.50	0.023400
533.75	0.024754
534.00	0.023296
534.25	0.025090
534.50	0.023510
