Wavelength (nm) 	Q08 abs N
670.50	0.0022403
670.75	0.0019385
671.00	7.0637e-05
671.25	0.00041820
671.50	0.0024089
671.75	0.00093754
672.00	0.0010604
672.25	0.00078262
672.50	0.00082436
672.75	0.00052255
673.00	0.0025349
673.25	-0.0012361
673.50	0.0015925
673.75	0.0015564
674.00	0.00071038
674.25	0.0017041
674.50	0.00044308
674.75	0.0023061
675.00	0.0018366
675.25	0.0023800
675.50	0.0028158
675.75	-0.00021833
676.00	0.00099453
676.25	-0.00017900
676.50	0.0016094
676.75	0.0015901
677.00	0.00041338
677.25	0.0010250
677.50	0.00075051
677.75	0.00057713
678.00	0.00079868
678.25	0.00010515
678.50	-0.00029940
678.75	0.00055546
679.00	0.0014216
679.25	0.0019232
679.50	0.0027765
679.75	0.00052335
680.00	0.0023222
680.25	0.00059158
680.50	0.0028937
680.75	0.0012610
681.00	-0.00073607
681.25	0.0021721
681.50	0.0011101
681.75	0.00032188
682.00	0.0037566
682.25	0.00052897
682.50	-0.00083480
682.75	0.00029860
683.00	0.0031859
683.25	0.0019602
683.50	0.0013325
683.75	-0.00056028
684.00	0.0014456
684.25	0.00075372
684.50	0.0016006
684.75	-0.00028576
685.00	-0.0012233
685.25	0.0020051
685.50	0.00073286
685.75	-0.00023117
686.00	0.0011599
686.25	0.0021408
686.50	0.0011069
686.75	0.0011848
687.00	0.00089901
687.25	0.00098891
687.50	0.0011310
687.75	0.0023984
688.00	0.0011896
688.25	0.00058998
688.50	0.0023455
688.75	0.00069192
689.00	0.0013116
689.25	0.0010965
689.50	0.0011735
689.75	0.0010676
690.00	0.00052897
690.25	-0.00036924
690.50	0.00025285
690.75	0.0015083
691.00	-0.00012121
691.25	0.00045593
691.50	-5.6188e-05
691.75	-0.00035880
692.00	0.0012915
692.25	0.0015123
692.50	0.0013895
692.75	0.00051212
693.00	0.0017515
693.25	0.0016311
693.50	0.0015211
693.75	-1.0435e-05
694.00	0.00086048
694.25	-0.00036522
694.50	0.00019746
694.75	0.0012626
695.00	-0.00028656
695.25	0.00035559
695.50	0.00036603
695.75	-0.00018221
696.00	-0.00089660
696.25	0.0027717
696.50	0.0018534
696.75	-0.00010194
697.00	-0.00084924
697.25	0.00053539
697.50	0.0013421
697.75	-0.00032027
698.00	-0.00049125
698.25	0.0015171
698.50	0.0030374
698.75	-0.0021608
699.00	-6.0202e-05
699.25	0.00043506
699.50	-0.0012185
699.75	0.0017804
700.00	-0.00015171
